0.64307	0.035961	0.16723	0.066415	0	0	0	0	0	0	0	0	0	0	0.11126	0.14765	0.051988	0.15003	0.021047	0.23166	-0.04755	0.042537	-0.31322	-0.28362	0.059528	-0.036542	0	0	0	0	0.33233	0.048383	0.23618	0.009791	0.11959	0.14703	-0.093479	0.2042	-0.13492	-0.21123	0	0	-0.13065	-0.12705	0.063551	-0.1006	0.055026	-0.18696	-0.17899	0.04035	-0.045842	0.062196	-0.20778	0	0	0.3288	0.16281	0.14283	0.092218	-0.087893	0.19314	0	0.24932	-0.16968	0	0	0.012599	0.099465	-0.015825	0.15377	0	-0.1104	-0.13643	-0.20959	0.23397	-0.053539	0.14116	-0.15454	-0.1335	0.17998	0.18236	0.13753	0	0.0433	0.2777	0.026781	0.12992	-0.012826	0.07218	-0.091408	0.02416	-0.16059	-0.082532	0	0.00302	0.24149	-0.025047	-0.083302	-0.30923	0.07371	-0.21989	-0.13851	0	0	-0.18415	0	0	0
-0.26289	0.038769	-0.001924	-0.044639	0	-0.26279	-0.38378	-0.188	0.1256	0	0	0	0	0	-0.098849	-0.03623	-0.049045	0.052112	-0.07704	-0.064805	-0.14643	0.00044	-0.078666	-0.10391	-0.1826	-0.17422	0.10562	-0.00544	-0.21826	-0.27142	0.19822	0.19056	0.013865	-0.18943	0.037732	0.030154	-0.11141	0.10403	0.11665	-0.11252	0	0	-0.38123	-0.078911	-0.12183	0.097766	-0.055745	-0.054191	-0.22642	-0.11993	-0.24997	-0.153	-0.23477	-0.072302	0	0.063386	0.12064	0.015716	-0.23088	-0.068986	0.1208	-0.14275	-0.049656	0.17002	-0.32552	-0.23251	0.013117	0.000819	0.010609	-0.060241	-0.098157	-0.10586	-0.012911	-0.079086	0.082279	0.15202	0.052918	-0.12396	-0.15841	-0.048751	-0.043264	-0.083955	0.064552	0.21587	-0.16332	-0.25576	-0.044716	-0.13405	-0.14998	-0.25873	-0.21154	-0.24588	-0.056557	-0.11377	-0.16675	-0.27748	0.096639	-0.034842	-0.056716	-0.046456	0.013157	-0.042639	-0.068203	-0.43502	-0.31337	-0.084125	0.11894	-0.064881
-0.57264	0	0	0	0	-0.34803	-0.39567	-0.1585	0.51605	0	0	0	0	0	0	0	0	0	0	0	-0.07909	-0.010791	-0.27506	0	0	-0.2345	-0.25043	-0.30377	-0.32033	0.021116	-0.084189	0	-0.20357	-0.36343	-0.26916	-0.24992	0	0	0	0	0	0	-0.14822	0	0	0	0.053232	-0.12184	-0.43969	0	0	0	-0.20604	-0.4926	0	0	0	0	0	-0.37661	-0.25558	-0.31826	-0.4523	-0.37505	-0.20639	-0.12045	-0.043938	0.05022	-0.5898	-0.26766	-0.13868	-0.082803	0	-0.31886	-0.23184	0.26826	0.16025	-0.14848	-0.34201	0	-0.28869	0.065827	0.20901	-0.23574	0	-0.21976	-0.47695	-0.40475	-0.26518	-0.34333	0	0	-0.12746	-0.25046	-0.24711	-0.11368	-0.026462	-0.21732	-0.31679	0	0	0	0.070289	-0.18984	-0.084592	0.16377	0.11761	-0.204
-0.54917	-0.19397	-0.32032	-0.17862	0	-0.54251	-0.31373	-0.14913	0.28884	0	0	0	0	0	0	0	0	0	0	0	-0.17884	-0.087223	-0.48872	-0.40805	-0.37689	-0.72288	-0.47019	-0.052602	0.013571	0.034144	0.12722	-0.00276	-0.40603	-0.52018	-0.41905	-0.25669	-0.065562	-0.30571	-0.050471	-0.32663	0	0	-0.023485	0.065834	-0.27529	-0.16339	-0.012869	-0.68173	-0.19252	-0.34613	-0.39315	-0.23352	-0.20214	-0.079561	0	-0.21807	0.017128	-0.067476	-0.088509	-0.41726	-0.40325	-0.26507	-0.57768	-0.5949	-0.22843	-0.068334	-0.33165	-0.4964	-0.35806	-0.14165	-0.412	-0.079421	-0.1638	-0.1263	-0.26236	0.045585	-0.12074	-0.56704	-0.43471	-0.56087	-0.20312	-0.000337	0.45205	0.17124	-0.090848	-0.49557	-0.37617	-0.35057	-0.42376	-0.16121	-0.14212	-0.14263	-0.23715	-0.50252	-0.53408	-0.12347	-0.22539	-0.27516	-0.23098	-0.19769	-0.40574	-0.26961	-0.007562	-0.10356	-0.43185	-0.25264	-0.019167	0.090967
-0.5291	-0.30473	-0.2214	0.043334	0	-0.27356	-0.34053	-0.085318	0.56379	0.31719	0.11126	-0.098849	0	0	0	0	0	0	0	0	-0.04035	0.14059	-0.029227	-0.16715	-0.17572	-0.22743	-0.30855	-0.02343	-0.15945	-0.092354	0.38063	0.038196	0.014107	-0.042992	-0.089776	-0.035915	0.016747	-0.33728	-0.24293	-0.084493	0	0	-0.4514	-0.11493	-0.017541	0.007898	0.10943	-0.29883	-0.050142	-0.028375	-0.14043	0.037879	-0.197	0.009826	0	0.090491	0.011784	0.16445	0.11594	-0.26331	-0.22786	-0.10761	-0.46098	-0.48424	-0.049047	0.20637	-0.14125	-0.19932	-0.53923	-0.12236	0.11598	0.11868	-0.027291	-0.034708	-0.32148	-0.017599	-0.065255	-0.22937	-0.49142	-0.12601	0.048687	0.15886	0.1517	-0.076988	-0.27999	-0.13507	-0.58248	-0.4791	-0.17816	-0.24224	0.006522	-0.11766	0.075981	-0.070274	-0.4	0.021685	-0.072366	-0.25032	-0.30186	-0.10118	-0.26348	-0.20067	-0.32108	-0.182	-0.79483	-0.28843	-0.041239	-0.025749
-0.48473	0	0	0	0	-0.15582	-0.12916	0.062026	0.40346	0.47994	0.14765	-0.03623	0	0	0	0	0	0	0	0	0	0	-0.047772	0	0	-0.069873	0.20987	-0.17074	0.010164	-0.008374	0.18828	0	-0.15652	-0.11847	0.20107	-0.18399	0	0	0	0	0	0	-0.18489	0	0	0	-0.16798	-0.012804	-0.081287	0	0	0	0.012051	0.12108	0	0	0	0	0	-0.22327	0.03764	-0.31557	-0.32178	-0.13206	-0.01682	0.016527	0.11199	-0.11816	-0.11067	-0.02193	-0.058026	0.097859	0	0.07869	-0.17477	0.1461	-0.50517	-0.36334	-0.16984	0	0.13613	0.21332	0.24798	0.091467	0	0.15496	-0.1223	-0.19087	-0.16945	-0.056621	0	0	-0.059172	-0.064749	-0.26476	0.014049	-0.015038	-0.054189	-0.011141	0	0	0	-0.13645	0.086177	-0.2327	-0.22179	0.034568	-0.013787
-0.54626	0	0	0	0	-0.24866	-0.18511	0.20659	0.20469	0.18166	0.051988	-0.049045	0	0	0	0	0	0	0	0	0	0	0.002088	0	0	-0.37197	0.1935	-0.0002	-0.013307	0.001572	0.090936	0	0.05455	-0.077649	-0.026085	-0.19798	0	0	0	0	0	0	0.001189	0	0	0	-0.027913	-0.014946	-0.092408	0	0	0	0.02266	-0.41585	0	0	0	0	0	-0.13589	-0.32667	-0.069365	0.036339	-0.24121	0.2244	0.1657	0.14988	-0.000994	-0.025468	0.094367	0.10204	0.003187	0	0.011933	0.055025	0.084499	-0.055183	-0.23163	9.5e-05	0	0.053685	0.005308	-0.11698	0.14834	0	-0.21533	-0.28258	-0.073525	0.091491	-0.14793	0	0	-0.019703	0.006481	-0.041581	0.063275	0.064472	-0.2439	-0.08164	0	0	0	0.028669	-0.084364	0.020073	0.10746	0.18116	0.063958
-0.60114	0	0	0	0	0.067644	0.077181	0.076683	0.26449	0.1717	0.15003	0.052112	0	0	0	0	0	0	0	0	0	0	-0.032541	0	0	-0.014809	0.056027	0.17921	-0.15107	0.32464	0.22305	0	0.11748	0.1006	0.028439	-0.10506	0	0	0	0	0	0	-0.10001	0	0	0	-0.040029	-0.062038	-0.10051	0	0	0	-0.19743	0.081552	0	0	0	0	0	0.072903	0.057244	-0.037147	0.15538	0.20616	0.025329	0.26833	0.032711	0.22046	-0.003711	0.078861	0.1056	-0.10871	0	-0.087763	-0.073867	0.079398	0.000435	0.22897	-0.032726	0	0.045901	0.026442	-0.089028	0.000231	0	-0.11313	0.05382	-0.062634	-0.009152	-0.002047	0	0	0.20436	0.097213	-0.10589	0.16644	0.021442	0.18573	-0.009846	0	0	0	0.10164	0.20224	0.030803	-0.090514	-0.2063	-0.074366
-0.53573	0	0	0	0	-0.03257	0.045938	0.2192	0.26278	-0.1318	0.021047	-0.07704	0	0	0	0	0	0	0	0	0	0	-0.004617	0	0	-0.14709	0.20059	0.19392	-0.031565	0.1274	-0.022228	0	-0.09746	-0.27693	-0.21271	-0.45929	0	0	0	0	0	0	-0.047486	0	0	0	-0.08937	0.077316	0.1376	0	0	0	-0.27067	-0.28936	0	0	0	0	0	-0.11922	-0.12432	-0.13626	0.10132	0.28633	-0.10564	0.12266	0.27411	0.000566	0.095107	0.046714	0.056892	0.31608	0	0.22292	0.13255	-0.18412	0.10432	0.012534	0.19459	0	0.064772	-0.30023	-0.021435	0.085313	0	0.06499	-0.26486	-0.070734	0.017742	0.12146	0	0	0.17046	0.005622	-0.19689	-0.21565	-0.030009	0.23904	-0.052576	0	0	0	0.046215	-0.1998	0.24732	0.048668	0.083055	0.11948
-0.4381	0	0	0	0	-0.17873	0.038467	0.097603	0.28797	0.24685	0.23166	-0.064805	0	0	0	0	0	0	0	0	0	0	0.12595	0	0	0.18769	0.029152	0.11568	0.036435	0.1095	-0.046233	0	-0.3691	0.056074	-0.051877	-0.1144	0	0	0	0	0	0	-0.24336	0	0	0	0.080182	-0.16246	0.005527	0	0	0	0.064215	-0.31427	0	0	0	0	0	-0.24357	0.14819	0.035211	0.072277	0.19698	0.37245	0.007553	0.43033	0.17268	0.2023	0.001006	-0.11322	-0.11717	0	0.027436	0.14958	0.092834	0.26277	0.42751	-0.26564	0	0.13265	0.25793	0.27015	-0.13709	0	0.080345	0.17516	-0.23777	-0.11495	0.34497	0	0	-0.004219	0.13464	0.044711	0.098787	0.20704	0.33441	-0.041768	0	0	0	0.011971	-0.15857	-0.068371	-0.071349	0.13007	0.17939
0.13853	-0.14235	0.036208	-0.23493	0	-0.37031	-0.24425	0.2252	0.07036	-0.075405	-0.04755	-0.14643	-0.07909	-0.17884	-0.04035	0	0	0	0	0	0	0	-0.21791	0	0	-0.14551	-0.043235	0.19584	0.2795	0.062818	0.017103	0.20316	-0.003119	-0.1908	-0.16338	0.028689	-0.000148	-0.29861	-0.000997	0.055074	0	0	-0.056735	0.36864	-0.066931	0.014219	0.019815	-0.30301	-0.16749	-0.074817	0.14304	-0.14392	-0.20786	0.008038	0	-0.028288	-0.1558	-0.23061	-0.063121	-0.12132	-0.28952	0.21806	-0.33374	-0.043831	0.30361	0.16961	0.020834	-0.11581	0.0006	0.11738	0.23245	-0.12871	-0.060984	0.19281	-0.21458	0.16754	0.0609	0.27125	-0.033982	-0.21126	0.015055	-0.052869	0.11873	0.11125	0.086766	-0.22643	-0.36285	-0.18868	-0.014216	0.12484	0.06585	0.24865	0.090512	0.01223	-0.27027	-0.32037	0.20469	0.22976	0.38506	-0.25557	0.050851	-0.12499	-0.06293	-0.07515	-0.50885	-0.12319	-0.031865	-0.10622
-0.037588	0.18891	-0.25277	-0.25264	0	-0.091487	-0.049614	-0.1002	0.073671	-0.029149	0.042537	0.00044	-0.010791	-0.087223	0.14059	0	0	0	0	0	0	0	0	0	0	0.16716	0.14551	0.21788	0.1163	0.11627	0.34838	0.007395	0.093063	-0.009323	-0.028685	-0.13366	-0.17425	-0.14034	-0.11598	-0.38123	0	0	0.013855	0.029811	0.13711	0.09904	0.27369	-0.34429	0.073322	0.13747	-0.11054	-0.33353	0.15926	-0.14799	0	0.036887	0.13089	-0.036239	0.21211	0.000201	-0.12801	0.076403	-0.44257	-0.2389	-0.069579	0.25561	0.28868	0.15295	-0.12856	0.13409	-0.38195	0.096226	0.058077	-0.17675	0.2238	-0.013453	0.083353	-0.023172	-0.045885	-0.14583	-0.15748	0.26588	0.18902	0.020891	-0.29801	-0.009366	-0.21095	-0.13808	-0.081547	0.20674	0.24506	0.3106	-0.037646	0.11172	0.11459	0.23324	-0.13803	0.01982	0.026727	0.10368	-0.28217	-0.1208	-0.025495	-0.12549	-0.22486	-0.088493	0.073976	0.06099
-0.20021	-0.18413	-0.16265	-0.39713	0	-0.033856	-0.13553	0.049431	0.19146	0.20651	-0.31322	-0.078666	-0.27506	-0.48872	-0.029227	-0.047772	0.002088	-0.032541	-0.004617	0.12595	-0.21791	0	0	0	0	0.32338	0.2019	0.47485	0.12959	0.11345	0.20224	0.28404	-0.015269	-0.20874	-0.18713	-0.070881	0.025154	-0.26086	-0.00899	-0.24061	0	0	-0.27299	0.19934	0.021966	0.11841	0.14571	-0.53298	-0.15293	0.033088	-0.10598	-0.28811	-0.19099	-0.32205	0	-0.20605	-0.11028	0.081128	-0.19153	-0.15607	-0.32755	0.16902	-0.46372	-0.28846	-0.024072	0.1263	-0.030253	-0.23523	-0.47813	0.46894	-0.29687	0.14064	0.10059	-0.064129	-0.33627	-0.20264	-0.18847	-0.13726	-0.51623	-0.33272	0.051737	0.27825	-0.050351	-0.099379	-0.17257	-0.4	-0.64526	-0.58417	-0.18648	0.27239	-0.26921	-0.1134	-0.002292	0.060208	-0.39971	-0.35189	-0.14446	0.056247	-0.26835	-0.21058	-0.08755	-0.25824	-0.086081	-0.089872	-0.59137	0.14748	-0.18098	-0.12418
-0.23624	0	0	0	0	-0.045576	-0.27162	-0.038303	0.32383	0.011861	-0.28362	-0.10391	0	-0.40805	-0.16715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15492	-0.19935	-0.002343	-0.18886	0	0	0	0	0	0	-0.16962	0	0	0	-0.14033	-0.26499	-0.11798	0	0	0	-0.24436	-0.27499	0	0	0	0	0	-0.20711	0.059886	-0.077757	-0.1638	-0.1237	-0.057924	0.29541	-0.019322	-0.14253	-0.29035	-0.2574	-0.12333	-0.046535	0	-0.083125	-0.32763	-0.003635	0.061299	-0.01296	-0.14341	0	-0.29701	0.11213	0.028808	-0.034599	0	-0.52115	-0.15603	-0.23877	0.021893	0.031858	0	0	0.013232	-0.044507	-0.096321	-0.3805	0.080773	-0.015547	-0.10231	0	0	0	-0.10533	-0.21084	0.021724	0.15052	-0.058253	-0.17781
-0.42261	0	0	0	0	-0.38932	-0.036221	-0.1817	0.17759	0.35051	0.059528	-0.1826	0	-0.37689	-0.17572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11447	-0.35589	0.060146	-0.050463	0	0	0	0	0	0	-0.33108	0	0	0	-0.4035	-0.28514	-0.29736	0	0	0	-0.40786	-0.23854	0	0	0	0	0	-0.34902	-0.40152	-0.33704	-0.41365	-0.25659	0.005438	-0.032432	-0.19227	-0.21592	-0.48135	-0.15197	-0.22951	-0.21693	0	-0.11897	-0.22691	-0.069766	0.070477	-0.47071	-0.53243	0	-0.26072	0.028805	0.15233	0.014968	0	-0.51392	-0.24587	-0.75877	-0.23687	-0.26688	0	0	-0.20767	-0.28496	-0.17318	-0.35304	-0.43279	-0.26163	-0.20919	0	0	0	0.006455	0.17471	-0.12824	-0.03019	0.095522	-0.22174
-0.75788	-0.033649	-0.12758	-0.35655	0	-0.21421	-0.38491	-0.20811	0.49501	-0.1132	-0.036542	-0.17422	-0.2345	-0.72288	-0.22743	-0.069873	-0.37197	-0.014809	-0.14709	0.18769	-0.14551	0.16716	0.32338	0	0	0	0	0	0	0	0.39171	0.053717	-0.078765	-0.12419	0.13523	0.071358	0.39397	0.21378	0.10731	0.097312	0	0	-0.30623	-0.27385	-0.023285	-0.10996	0.066659	-0.60353	-0.15463	0.084272	-0.20507	0.031341	-0.12945	-0.3553	0	-0.073886	-0.017355	0.048681	0.031597	-0.27774	-0.39905	-0.71709	-0.37483	-0.47205	-0.79761	-0.37271	-0.1614	-0.35014	-0.50689	0.075099	-0.3037	-0.17331	0.070423	-0.1198	-0.15921	0.19673	0.059548	-0.40995	-0.38807	-0.36967	-0.25552	0.2524	-0.14043	0.12345	-0.36109	-0.51086	-0.095874	-0.40427	-0.34984	-0.496	-0.23806	-0.29188	-0.15408	-0.64063	-0.31927	-0.14143	0.099576	-0.11022	-0.3986	-0.31447	-0.16906	-0.32538	-0.25749	-0.12389	-0.42248	-0.21236	0.065266	0.024452
0.008802	0.18903	-0.12691	-0.1951	0	0	0	-0.074388	0.28111	0	0	0.10562	-0.25043	-0.47019	-0.30855	0.20987	0.1935	0.056027	0.20059	0.029152	-0.043235	0.14551	0.2019	0	0	0	0	0	0	0	0	0	-0.34003	-0.30948	-0.11658	0.11106	0.13393	0.067968	-0.3092	0.27686	0	0	-0.086911	-0.041275	-0.25938	-0.12341	0.021057	-0.25862	-0.19073	-0.15745	-0.088468	-0.16645	0.029204	0	0	-0.034484	-0.18945	-0.1325	-0.3441	-0.2853	-0.43081	0	-0.4574	-0.63857	0	0	-0.13911	-0.008666	-0.20156	0.095695	0	-0.061678	-0.13917	-0.082041	-0.23364	-0.12638	-0.064234	-0.37196	-0.21754	-0.11354	-0.10648	0.009455	0	-0.045497	0.020047	-0.35273	-0.078376	-0.38805	-0.35085	-0.021829	-0.088381	-0.20478	-0.023729	0	-0.26733	-0.2867	-0.11794	-0.10351	-0.12592	-0.14604	-0.098772	-0.36101	0	0	-0.19186	0	0	0
0.03525	-0.10807	-0.035035	0.12326	0	0	0	0.33213	0.19195	0	0	-0.00544	-0.30377	-0.052602	-0.02343	-0.17074	-0.0002	0.17921	0.19392	0.11568	0.19584	0.21788	0.47485	0	0	0	0	0	0	0	0	0	-0.21992	-0.47895	-0.21081	0.36578	0.34653	0.21465	0.026739	-0.038865	0	0	-0.1006	-0.084691	-0.34773	-0.29236	-0.053988	-0.053854	0.051088	0.13266	0.006386	0.23662	0.09941	0	0	-0.18148	-0.20147	0.023406	-0.30678	-0.19025	-0.27924	0	-0.25594	-0.4039	0	0	-0.34488	-0.12333	-0.22672	0.10989	0	0.2325	0.040449	0.06299	-0.016151	0.17677	-0.069201	-0.13666	-0.063774	-0.03046	-0.17455	-0.098293	0	-0.2538	-0.069894	-0.029212	-0.11813	-0.28621	-0.23376	-0.17143	-0.21765	-0.08786	-0.10459	0	-0.086845	-0.067096	-0.14841	-0.042555	-0.24598	-0.067496	-0.087457	-0.31745	0	0	-0.25083	0	0	0
